지역,아파트,면적,가격,층
서울특별시 성북구 종암동,아이파크종암동,55.27,55700,10
서울특별시 성북구 종암동,종암선경,75.5,48500,5
서울특별시 성북구 종암동,종암에스케이,114.75,62500,2
서울특별시 성북구 종암동,종암에스케이,84.72,56250,24
서울특별시 성북구 하월곡동,길음 서희스타힐스,67.44,50000,21
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.96,58000,16
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.54,57000,4
서울특별시 성북구 하월곡동,길음 서희스타힐스,84.91,60000,17
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,51000,5
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,52300,14
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,55000,14
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,55000,13
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,53900,13
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,53000,10
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,53400,6
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,51500,12
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,53800,9
서울특별시 성북구 하월곡동,꿈의숲푸르지오,84.73,63000,11
서울특별시 성북구 하월곡동,꿈의숲푸르지오,84.73,64500,5
서울특별시 성북구 하월곡동,꿈의숲푸르지오,59.65,55800,12
서울특별시 성북구 하월곡동,동신,59.88,43000,17
서울특별시 성북구 하월곡동,동신주택,78.11,37000,2
서울특별시 성북구 하월곡동,동일하이빌뉴시티,126.6,87000,22
서울특별시 성북구 하월곡동,동일하이빌뉴시티,126.6,87500,20
서울특별시 성북구 하월곡동,래미안월곡,84.589,68800,7
서울특별시 성북구 하월곡동,래미안월곡,84.589,62500,1
서울특별시 성북구 하월곡동,래미안월곡,59.754,59900,18
서울특별시 성북구 하월곡동,래미안월곡,84.589,70900,17
서울특별시 성북구 하월곡동,래미안월곡,84.589,68250,4
서울특별시 성북구 하월곡동,삼전솔하임3차,15.62,12900,9
서울특별시 성북구 하월곡동,샹그레빌,79.984,47000,6
서울특별시 성북구 하월곡동,샹그레빌,79.248,50500,22
서울특별시 성북구 하월곡동,성북힐스테이트(101동),101.97,67000,12
서울특별시 성북구 하월곡동,월곡두산위브,114.752,60000,3
서울특별시 성북구 하월곡동,월곡두산위브,84.766,57000,19
서울특별시 성북구 하월곡동,월곡두산위브,59.855,51600,12
서울특별시 성북구 하월곡동,월곡두산위브,114.752,63000,3
서울특별시 성북구 하월곡동,월곡두산위브,84.843,59500,19
서울특별시 성북구 하월곡동,월곡두산위브,84.647,55000,2
서울특별시 성북구 하월곡동,월곡두산위브,114.752,64200,5
서울특별시 성북구 하월곡동,월곡두산위브,114.752,63000,4
서울특별시 성북구 하월곡동,월곡두산위브,59.855,52000,15
서울특별시 성북구 하월곡동,월곡두산위브,84.843,59900,5
서울특별시 성북구 하월곡동,월곡두산위브,114.752,64700,17
서울특별시 성북구 하월곡동,월곡두산위브,114.752,65800,4
서울특별시 성북구 하월곡동,월곡두산위브,84.647,60000,8
서울특별시 성북구 하월곡동,월곡두산위브,114.752,67800,9
서울특별시 성북구 하월곡동,월곡두산위브,59.855,54800,14
서울특별시 성북구 하월곡동,월곡두산위브,84.843,58500,3
서울특별시 성북구 하월곡동,월곡두산위브,59.855,54000,13
서울특별시 성북구 하월곡동,월곡두산위브,84.843,61000,12
서울특별시 성북구 하월곡동,월곡두산위브,59.855,54000,15
서울특별시 성북구 하월곡동,월곡두산위브,84.843,57500,2
서울특별시 성북구 하월곡동,월곡두산위브,59.855,51500,5
서울특별시 성북구 하월곡동,월곡두산위브,84.843,60000,5
서울특별시 성북구 하월곡동,월곡두산위브,84.843,62500,17
서울특별시 성북구 하월곡동,월곡래미안루나밸리,59.98,60000,22
서울특별시 성북구 하월곡동,월곡래미안루나밸리,59.98,62000,6
서울특별시 성북구 하월곡동,코업스타클래스,138.45,85000,12
서울특별시 송파구 가락동,가락(1차)쌍용아파트,59.92,85000,6
서울특별시 송파구 가락동,가락(1차)쌍용아파트,59.92,83000,8
서울특별시 송파구 가락동,가락(1차)쌍용아파트,59.92,85500,8
서울특별시 송파구 가락동,가락미륭아파트,50,60000,14
서울특별시 송파구 가락동,가락쌍용(2차),59.88,79500,12
서울특별시 송파구 가락동,금성프라자1,155.08,68000,4
서울특별시 송파구 가락동,대림,84.11,86500,12
서울특별시 송파구 가락동,래미안파크팰리스,59.968,104000,4
서울특별시 송파구 가락동,삼환,72.7,72000,1
서울특별시 송파구 가락동,성원상떼빌,101.52,78000,6
서울특별시 송파구 가락동,송파동부쎈트레빌,84.98,107000,5
서울특별시 송파구 가락동,쌍용스윗닷홈(105동),122.43,110000,9
서울특별시 송파구 가락동,쌍용스윗닷홈(105동),122.43,97000,8
서울특별시 송파구 가락동,아키죤II,75.29,50000,2
서울특별시 송파구 가락동,우성,43.79,77000,5
서울특별시 송파구 가락동,풍림1,80.52,67900,5
서울특별시 송파구 가락동,한신1,84.51,83900,11
서울특별시 송파구 가락동,한신1,84.51,85500,4
서울특별시 송파구 가락동,한화오벨리스크,25.32,16000,19
서울특별시 송파구 가락동,현대(6차),84.8,78500,3
서울특별시 송파구 가락동,현대(6차),84.8,77000,1
서울특별시 송파구 가락동,현대(6차),84.8,80000,4
서울특별시 송파구 거여동,거여1단지,39.6,39900,1
서울특별시 송파구 거여동,거여1단지,39.6,44500,6
서울특별시 송파구 거여동,거여1단지,49.8,58000,2
서울특별시 송파구 거여동,거여1단지,39.6,46000,11
서울특별시 송파구 거여동,거여1단지,39.6,43500,6
서울특별시 송파구 거여동,거여1단지,39.6,44800,8
서울특별시 송파구 거여동,거여1단지,59.73,66800,4
서울특별시 송파구 거여동,거여2단지동아,101.95,89000,15
서울특별시 송파구 거여동,거여2단지동아,134.88,91500,2
서울특별시 송파구 거여동,거여4단지,38.9,44500,11
서울특별시 송파구 거여동,거여4단지,38.9,44000,12
서울특별시 송파구 거여동,거여5단지,84.17,78500,7
서울특별시 송파구 거여동,거여5단지,59.74,58500,5
서울특별시 송파구 거여동,거여5단지,59.74,62000,8
서울특별시 송파구 거여동,거여5단지,59.74,64500,9
서울특별시 송파구 거여동,거여5단지,59.74,61750,7
서울특별시 송파구 거여동,금호어울림,101.98,82500,11
서울특별시 송파구 거여동,금호어울림,120.36,84500,13
서울특별시 송파구 거여동,삼호,84.96,59000,15
서울특별시 송파구 거여동,성동레인보우,81.59,48800,7
서울특별시 송파구 거여동,쌍용스윗닷홈 거여역1차,84.95,71800,1
서울특별시 송파구 거여동,현대1차,84.91,79500,13
서울특별시 송파구 거여동,현대2차,82.96,69250,6
서울특별시 송파구 거여동,현대3차,84.94,69700,4
서울특별시 송파구 거여동,현대3차,84.94,70000,14
서울특별시 송파구 마천동,금호어울림,84.96,70000,10
서울특별시 송파구 마천동,금호어울림,84.96,70000,12
서울특별시 송파구 마천동,동구햇살,72.9,59000,6
서울특별시 송파구 마천동,마천금호어울림1차아파트,81.18,64000,3
서울특별시 송파구 마천동,송파건원여미지아파트,51.764,53500,17
서울특별시 송파구 마천동,송파건원여미지아파트,51.761,56000,11
서울특별시 송파구 마천동,송파파크데일1단지,84.86,74000,2
서울특별시 송파구 마천동,송파파크데일2단지,84.86,75700,8
서울특별시 송파구 문정동,건영1,84.81,93900,3
서울특별시 송파구 문정동,건영1,77.68,90000,4
서울특별시 송파구 문정동,대우3,84.96,73900,9
서울특별시 송파구 문정동,대우3,84.96,76500,7
서울특별시 송파구 문정동,대우3,84.96,75000,14
서울특별시 송파구 문정동,동궁리치웰문정(2차),80.13,62500,2
서울특별시 송파구 문정동,메트로IV,83.96,49800,4
서울특별시 송파구 문정동,문정대우푸르지오,84.82,85000,14
서울특별시 송파구 문정동,문정래미안,120.97,115500,16
서울특별시 송파구 문정동,문정래미안,84.96,101700,4
서울특별시 송파구 문정동,문정래미안,84.96,110000,7
서울특별시 송파구 문정동,문정래미안,120.97,116000,7
서울특별시 송파구 문정동,문정래미안,120.97,114000,4
서울특별시 송파구 문정동,문정래미안,120.97,120000,14
서울특별시 송파구 문정동,문정래미안,120.97,120700,13
서울특별시 송파구 문정동,문정시영,39.69,51500,11
서울특별시 송파구 문정동,문정시영,46.26,59000,2
서울특별시 송파구 문정동,문정시영,39.69,47000,1
서울특별시 송파구 문정동,문정푸르지오,59.84,78000,13
서울특별시 송파구 문정동,세양청마루,59.91,59000,7
서울특별시 송파구 문정동,세양청마루,59.91,63000,9
서울특별시 송파구 문정동,우민늘푸른,94.49,58500,2
서울특별시 송파구 문정동,자이파인빌(102동),69.44,50200,3
서울특별시 송파구 문정동,주성파크뷰,84.57,55300,5
서울특별시 송파구 문정동,파크하비오,84.9648,115000,3
서울특별시 송파구 문정동,파크하비오,84.9072,128000,7
서울특별시 송파구 문정동,프라임,84.79,48500,5
서울특별시 송파구 문정동,프라임,84.79,49000,6
서울특별시 송파구 문정동,현대,84.03,63000,2
서울특별시 송파구 문정동,훼밀리,136.325,165000,3
서울특별시 송파구 문정동,훼밀리,158.705,174000,6
서울특별시 송파구 문정동,훼밀리,117.585,154500,12
서울특별시 송파구 문정동,훼밀리,158.705,176750,14
서울특별시 송파구 문정동,훼밀리,84.705,138000,9
서울특별시 송파구 문정동,훼밀리,84.705,134000,14
서울특별시 송파구 방이동,광남,114.13,64500,4
서울특별시 송파구 방이동,방이금호어울림,84.3,73500,3
서울특별시 송파구 방이동,방이금호어울림,84.3,79000,12
서울특별시 송파구 방이동,신동아타워,50.4,39700,17
서울특별시 송파구 방이동,신동아타워,50.4,39000,10
서울특별시 송파구 방이동,신동아타워,80.13,58000,14
서울특별시 송파구 방이동,올림픽선수기자촌3단지,83.06,155000,19
서울특별시 송파구 방이동,올림픽선수기자촌3단지,148.77,240000,5
서울특별시 송파구 방이동,올림픽선수기자촌3단지,83.06,132000,11
서울특별시 송파구 방이동,올림픽카운티,38.7,28500,5
서울특별시 송파구 방이동,올림픽파크리움,17.729,24500,19
서울특별시 송파구 방이동,코오롱아파트,84.95,92500,9
서울특별시 송파구 방이동,코오롱아파트,84.95,95500,2
서울특별시 송파구 방이동,코오롱아파트,84.95,94300,6
서울특별시 송파구 방이동,현대주상복합,35.32,24800,7
서울특별시 송파구 석촌동,(54-31),55.11,40300,6
서울특별시 송파구 석촌동,로쟌뷰,129.32,124500,12
서울특별시 송파구 석촌동,석촌호수효성해링턴타워,15.8307,25000,14
서울특별시 송파구 석촌동,석촌호수효성해링턴타워,15.8307,24400,13
서울특별시 송파구 석촌동,잠실한솔,84.87,97000,3
서울특별시 송파구 석촌동,잠실한솔,84.87,109700,10
서울특별시 송파구 송파동,SK,83.8,82500,7
서울특별시 송파구 송파동,가락삼익맨숀,151.508,160000,9
서울특별시 송파구 송파동,래미안송파파인탑,87.01,139500,6
서울특별시 송파구 송파동,성지,84.92,90000,3
서울특별시 송파구 송파동,송파삼성래미안아파트,79.7,110000,18
서울특별시 송파구 송파동,송파삼성래미안아파트,105.99,118500,8
서울특별시 송파구 송파동,송파삼성래미안아파트,79.7,108000,13
서울특별시 송파구 송파동,여흥레이크빌,167.73,133000,13
서울특별시 송파구 송파동,한양아파트,158.61,150000,3
서울특별시 송파구 송파동,한양아파트,64.26,95500,8
서울특별시 송파구 송파동,현대,59.91,67000,3
서울특별시 송파구 송파동,현대,84.96,84500,5
서울특별시 송파구 신천동,롯데캐슬골드,166.7,169000,15
서울특별시 송파구 신천동,미성,134.36,227500,9
서울특별시 송파구 신천동,잠실 푸르지오 월드마크,120.61,158000,37
서울특별시 송파구 신천동,장미1,71.2,145000,14
서울특별시 송파구 신천동,파크리오,121.63,195000,23
서울특별시 송파구 신천동,파크리오,59.95,150000,22
서울특별시 송파구 신천동,파크리오,84.79,159000,8
서울특별시 송파구 신천동,파크리오,84.9,155000,32
서울특별시 송파구 신천동,파크리오,35.24,82000,4
서울특별시 송파구 신천동,파크리오,84.79,167000,24
서울특별시 송파구 신천동,한빛웰리스,146.74,94000,13
서울특별시 송파구 오금동,대림,125.79,129000,5
서울특별시 송파구 오금동,대림,84.91,101500,8
서울특별시 송파구 오금동,대림,84.91,110000,11
서울특별시 송파구 오금동,삼성,84.87,79000,3
서울특별시 송파구 오금동,상아,45.77,60000,13
서울특별시 송파구 오금동,상아,45.77,62000,11
서울특별시 송파구 오금동,상아,60,75000,14
서울특별시 송파구 오금동,송파두산위브,59.9823,80000,16
서울특별시 송파구 오금동,우창,76.42,85000,12
서울특별시 송파구 오금동,현대백조,114.36,94000,14
서울특별시 송파구 오금동,혜성공원(101동),84.68,51000,4
서울특별시 송파구 잠실동,갤러리아팰리스,162.419,235000,42
서울특별시 송파구 잠실동,레이크팰리스,135.82,195000,3
서울특별시 송파구 잠실동,리센츠,84.99,187500,13
서울특별시 송파구 잠실동,아시아선수촌아파트,151.008,308000,11
서울특별시 송파구 잠실동,우성4차,115.83,145000,1
